"Latest: Time (s)","Latest: Pressure (kPa)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
26.85,100.708620128,0.279252680319,-0.118779351872,-11.9533506487
26.9,101.024232916,0.253072741539,-0.739340863692,-10.801918156
26.95,100.787523325,0.200712863979,-1.25081929726,-8.3334084964
27,100.945329719,0.12217304764,-1.61200548969,-4.87507090452
27.05,100.708620128,0.0305432619099,-1.75744959402,-0.906332242762
27.1,100.629716931,-0.0610865238198,-1.7041200891,3.10954108247
27.15,100.866426522,-0.14835298642,-1.43989663289,6.85472676906
27.2,100.787523325,-0.213802833369,-0.974475499026,9.55621633654
27.25,101.103136113,-0.248709418409,-0.42421197097,10.8571330475
27.3,100.866426522,-0.257436064669,0.159988514767,10.9083078249
27.35,100.866426522,-0.231256125889,0.710252042826,9.81209022376
27.4,100.787523325,-0.183259571459,1.17809724509,7.7368183277
27.45,100.708620128,-0.10908307825,1.52716309549,4.64478440599
27.5,100.945329719,-0.0218166156499,1.67018313142,0.894211900734
27.55,100.787523325,0.0654498469498,1.61927769491,-2.94658981743
27.6,101.103136113,0.14835298642,1.36475051232,-6.47764946152
27.65,100.866426522,0.209439510239,0.930842267726,-9.05524219939
27.7,100.787523325,0.244346095279,0.412091628942,-10.4773623306
27.75,100.787523325,0.253072741539,-0.162412583172,-10.7211158759
27.8,100.708620128,0.226892802759,-0.710252042826,-9.68954009882
27.85,101.024232916,0.178896248329,-1.17567317669,-7.5051851245
27.9,100.787523325,0.10471975512,-1.51261868506,-4.16562688449
27.95,101.024232916,0.0174532925199,-1.6168536265,-0.338830894927
28,100.708620128,-0.0654498469498,-1.51261868506,2.74889357191
28.05,100.708620128,-0.13962634016,-1.28281700021,4.46270993465
28.1,100.866426522,-0.196349540849,-0.998716183081,4.87412821123
28.15,100.708620128,-0.226892802759,-0.775701889774,4.73932307375
